S,K,m,T,r,rho,kappa,gam,nu,V0,price
100.0,133.3055495658467,0.7501563162650231,1.5684957867805356,0.026304119168358397,-0.6135309440454605,0.9918653769959359,0.7431316269661257,0.12438208981656526,0.31606617436939327,10.085249939560136
100.0,114.40930056024256,0.8740548146900409,0.8503357463960994,0.021326258771225178,-0.8494381593150411,1.2468091160387045,0.5178881137645424,0.3434483012183262,0.07185306715571632,9.352062803125088
100.0,74.11569300862364,1.349241920848863,0.6151455206479636,0.006150109527361308,-0.17650582187298836,1.810385741964443,0.5458256060808355,0.029412388575011772,0.07278102071372705,26.753921364750646
100.0,114.76977114976616,0.8713095704400012,0.28042036635728806,0.012245117982223093,-0.8516177142448865,2.059927771741528,0.7199036566728976,0.2659597571436252,0.0789902455279454,1.7131117796426112
100.0,96.69681452210598,1.0341602305538087,2.570349984781994,0.03308382391854045,-0.0704487442805859,2.2727122233251897,0.2463889636669073,0.015398744490064462,0.11597534123292298,17.254079060846134
100.0,152.66847763859022,0.6550140641130154,1.9541433171088232,0.0026372630666858243,-0.5539298471828141,1.5494963940923514,0.16329477597660325,0.028058577471331433,0.20067017678621535,2.9452695180251394
100.0,114.66543201659474,0.8721024134416351,1.7682426611242503,0.02459161221185019,-0.8785662421046525,1.0899765304457025,0.6342892876728191,0.40521957144684845,0.1731389164465984,22.043584358417494
100.0,86.93467872758731,1.150288946409445,1.3765716918225601,0.03402497739082466,-0.789832967011679,0.8847696898727387,0.6081630235246365,0.25071417211121344,0.3371891663055593,31.739328985696712
100.0,94.08939825926572,1.0628189982089955,1.253786771697812,0.047333472686001674,-0.8158943078978994,2.911135169905873,0.47615421016814224,0.0710013652003212,0.30040311784508766,21.42766106553261
100.0,85.67997355454588,1.1671338803149567,1.2289916066021818,0.028309049704444273,-0.4311956023904858,2.843248388282489,0.49368210392764467,0.015228525041806959,0.1760411385045717,21.011221673558314
100.0,150.3930414697286,0.6649243809603266,0.8922019616623688,0.018832692123832102,-0.8848298972404905,0.6854240661318408,0.7341094320141657,0.22948681677741928,0.3338580480814913,3.0978391962855185
100.0,77.33851168215143,1.293016866047068,0.9575407245698714,0.040017354367333474,-0.10053528333109729,2.7996019470502227,0.5324625302796424,0.018151263834263597,0.18945980261468487,27.364828603429906
100.0,136.62503350515814,0.7319302871111435,2.7401422596071674,0.03490809411424364,-0.43863602686223924,0.41971181407323044,0.4221261463438554,0.11569935588216924,0.19215380614487615,14.792029748194151
100.0,79.31039225976352,1.2608688111448534,0.8725967480180445,0.023978189081266095,-0.30748218807511396,0.7853022263970448,0.581932182434966,0.3148411581818339,0.06721304930993395,26.546410697963125
100.0,137.79877257700144,0.7256958689100106,1.2084969266576073,0.0458995305880095,-0.753242368580284,2.0404245994271273,0.15901678149703471,0.05973171093977186,0.21874385445917366,5.43893908650881
100.0,101.12676981885794,0.9888578482149064,1.5028967693369977,0.002018655452779167,-0.5118802114695666,1.3326039305819657,0.45604126003593826,0.08327332293476933,0.4574780518662124,22.399708119357314
100.0,77.01041450831661,1.2985256687483568,0.37793810904883185,0.013976728428385899,-0.1196549868066662,2.5594047637511355,0.3271906811679615,0.20576949376140163,0.4452213089511387,27.80918363577322
100.0,72.01134828982806,1.3886700134751604,1.719169242726477,0.026349061645568318,-0.19642087320699586,1.0327910158921982,0.7879800996595345,0.15261484474743398,0.4170773006714487,40.87518727964185
100.0,74.93383504734383,1.3345106377755676,2.3271815990428086,0.039528822522490285,-0.021672914394830767,0.2759136505299393,0.5522972308135018,0.2062870598135458,0.3622788194717446,45.22603999303216
100.0,113.3457917253814,0.8822559574358428,0.17809551540979057,0.023769553902023566,-0.7486580652331746,1.719100010483723,0.5054505950564031,0.01668107946405148,0.2611314036683199,3.1397787904149332
100.0,96.26301707372839,1.038820546455649,0.08093240502539702,0.035066488012792024,-0.7968723977576554,0.441610539555509,0.12862533629289105,0.362883302520204,0.15606849892908223,6.752984173647153
100.0,153.69160450945756,0.6506536275626325,0.6686145375011948,0.04763345287856359,-0.31829637256085763,0.04191387676107461,0.10642554944109468,0.3252699910274415,0.20178597715522384,2.996379643692741
100.0,73.10354045208112,1.3679228034865059,0.06024778285514379,0.037781281129510264,-0.6321173205742825,2.586477994826387,0.3504916424066288,0.3788653383265231,0.2898230537045637,27.11455199197427
100.0,87.31549061798938,1.1452721537980715,1.218975240223851,0.026364802044765406,-0.5784938477251387,0.5581123531372906,0.46703607305230965,0.052927649959676235,0.2024660157953555,24.809493009419395
100.0,155.8355130275573,0.641702254237238,2.384561202069524,0.02811776191747872,-0.7275055553574927,0.634683969067021,0.5526411855491212,0.21726015845540222,0.13039094370761728,7.144294531449689
100.0,83.66738878250091,1.1952088078182628,1.5654534145088481,0.015225844682920925,-0.6908936826749963,0.42114048715706287,0.2197482950081011,0.10098402243705083,0.26614321419982895,31.307509847945827
100.0,136.77363216478247,0.7311350763831567,0.15962349067472026,0.022045609729012428,-0.284560652909445,1.6602835750619027,0.40218407868836176,0.3838793230245115,0.3371240816237198,1.0693443329348975
100.0,100.24258393705581,0.9975800310853107,2.0338044533308923,0.040935375342156854,-0.08180558605057797,0.6208838203677249,0.3742097620424168,0.18176944874243078,0.16709749879766636,25.841397147374035
100.0,109.101813298258,0.9165750501930171,0.5747201536945286,0.0034559335921019174,-0.7201793336649386,2.3076276637046576,0.4681246675777257,0.3445974795558412,0.21378164451775944,11.665588261041723
100.0,99.58691066185736,1.0041480284446744,1.046672131468091,0.00976030600750884,-0.7682283156026541,0.5754023478911634,0.5728403560174321,0.11479980434813972,0.3288329029840459,20.1315244090073
100.0,96.29952017322256,1.0384267732603554,0.8204703952299386,0.01430721904763816,-0.8519543952126933,1.8685255200461557,0.7215777467104346,0.09064086693913993,0.16530140993916043,14.395245695889809
100.0,73.42058426866227,1.3620158569438474,1.9695204177998178,0.003454435259815414,-0.37489001148398216,0.912598838760259,0.41927561691755016,0.14014507304234589,0.44674895418889,40.473241828029245
100.0,132.34591215716333,0.7555956838413571,1.7100302185511715,0.011007731386538228,-0.5365419316136277,1.3345963575623965,0.7154696189524886,0.14224656356154258,0.45322555623890864,13.891594015677049
100.0,92.88969801104935,1.0765456465162033,0.31119692413684585,0.015056803244385492,-0.4811077415310664,2.826878880138218,0.7619709384483011,0.090893956178354,0.16709406648715952,12.379835302458732
100.0,80.28571342074777,1.2455516148425678,0.6127139545670717,0.02775215649234268,-0.0849338549738402,0.6474975768868888,0.6485818416559124,0.1669183833399635,0.3466013445796281,28.075559823108293
100.0,73.33913097425064,1.3635285647863757,1.005018688318724,0.03229757378767503,-0.2235133446425699,0.38121603823966566,0.2928606924652511,0.44092954954206504,0.09996451184589886,32.725871213133445
100.0,72.2611652112767,1.383869187655924,1.144026930399125,0.010608301348986493,-0.8949226613522299,0.2939359323482854,0.6391107419498733,0.2805365268074333,0.4517969728580016,40.163129828697144
100.0,83.22809138412426,1.201517400398719,0.33441425145156894,0.027000442084583215,-0.5713351444397596,1.494139701556419,0.41416586244328824,0.3832330782627786,0.15736070956212442,20.927483679938288
100.0,73.61377263301277,1.3584414495169357,1.598004297095802,0.0029093620253351883,-0.5889309828749089,0.3487814785620399,0.6683357432366147,0.02113281191409158,0.059779284421009216,29.145503849288836
100.0,83.96830538813033,1.1909255467020046,0.2036806373868107,0.0031091444600797216,-0.46672756841424723,0.567792176052808,0.6690884585153,0.018659622271538053,0.26607514230246937,18.913514153547233
100.0,145.6544229787009,0.6865565628214603,1.8103250005068565,0.04620266984724325,-0.26563490971532,0.9155446208371283,0.29156006026588294,0.07020130312309544,0.4917008149292035,16.915822452207706
100.0,143.5140094406641,0.6967960855511115,1.0183450881553309,0.04439037787853069,-0.5740443093880145,1.378876943105308,0.3000074535833168,0.1792799903663993,0.3145937542050218,8.365571892793664
100.0,77.58331852349681,1.2889368733268878,0.8530782105101471,0.04244673241533001,-0.681180658315516,0.20247907252835073,0.774978677462185,0.23525669715653025,0.34471906187077755,33.724513385609896
100.0,76.65241062739379,1.3045904125063787,1.5458044334881968,0.012371437698360993,-0.7380365268393211,0.9189162989624244,0.3658523171312857,0.14396767572961106,0.34499348698761195,35.977908798826505
100.0,89.23182756225242,1.1206763632655083,2.5320141285471514,0.04036973524165205,-0.7385029853555499,1.2340292746011587,0.528126023512914,0.09700643879083432,0.3735599105337415,33.97597796774398
100.0,158.56455863298618,0.6306579532155113,2.0979723881192265,0.0337141579025791,-0.31963777821102746,0.07301445731149026,0.5593819854143328,0.16220798371953446,0.30645530316812114,13.39073844070033
100.0,73.97572955001733,1.351794711701854,2.9093030452707134,0.0484153507204253,-0.021175066525273234,2.37791340246278,0.3463761939176476,0.034022900997415714,0.24271437935295687,38.47937078386087
100.0,163.94693203730293,0.6099534694387996,1.0101200271242845,0.013253515537205753,-0.5004460811503307,1.6454246452620853,0.7686036161923807,0.2779273305597864,0.08702539205585069,2.007075809924423
100.0,140.37631733754083,0.7123708749214851,2.00239802431685,0.002889421590685937,-0.46120977296228666,0.28167770808087167,0.21179170690778398,0.028726907312242617,0.1498316134619944,6.787188750982438
