S,K,m,T,r,rho,kappa,gam,nu,V0,price
100.0,164.28209281453906,0.6087090703969286,0.8553026180042748,0.02428400781598715,-0.01291470034626796,0.1841614371279947,0.23069582375314787,0.2537583898578087,0.16978272302613076,2.607455101378236
100.0,153.3793846063339,0.6519781015986058,2.0093681047559366,0.006288726194673472,-0.5287724996351844,0.35306306115516917,0.7170327837908642,0.4944187983954036,0.332017743663316,14.144496670652176
100.0,145.29510673671547,0.6882544240199826,0.14706569435961528,0.03443326255930375,-0.3304239133519524,1.3541744308748929,0.6486230739414645,0.037287896387806774,0.4896527937980647,0.8610178225186751
100.0,91.69964881725812,1.0905167172371955,2.193846125447997,0.010260167251924652,-0.5346874314927131,0.39510961962060687,0.17828746011792904,0.14634339989941275,0.07447492911605996,22.817115532168533
100.0,83.60256544064312,1.1961355428859282,1.4655431835003179,0.04419158848980414,-0.29003633920961314,0.49391160232003795,0.5051541325071452,0.17065494470385634,0.1643120779463501,29.916638979305798
100.0,125.06659977513883,0.7995739884173164,1.2103386872528472,0.015548746268158936,-0.60298580937602,0.9604359641676924,0.1849422826633366,0.07296941424030558,0.090948007021073,4.712272429774146
100.0,95.57952991342519,1.0462491298144991,0.4290021964639228,0.04976168428545775,-0.08542565963380633,0.8500518851687108,0.621009443237499,0.23805608494767486,0.4380814317037859,19.19054413304902
100.0,76.88534788603388,1.3006379336181018,0.2768199018757909,0.04571561108380426,-0.5768081450128217,0.028840176193679068,0.4931588156022418,0.12921462995042513,0.2400121114320154,26.035262338689595
100.0,125.49910405204972,0.7968184375127159,0.4631796001289741,0.002753811987700622,-0.13131848548193314,0.14554510811334886,0.13022436191980136,0.2270147531049524,0.1842295650116057,4.0664886710124275
100.0,74.38166287259496,1.344417375708386,0.47784590615793787,0.009466330990236322,-0.24570315069720183,2.2924700954257844,0.09648655002716688,0.04215276739363632,0.2720144365600605,28.015484001240942
100.0,89.62610458043618,1.1157463605957976,0.3912349652374988,0.007917712439548547,-0.17224026761743905,1.1978397246243988,0.011769780239503482,0.018913755446611592,0.05308849742281813,12.081416335087248
100.0,90.90727134746614,1.1000220171363366,2.7915868610132595,0.031032583119052593,-0.6443219345797395,2.283096769700382,0.5014508784266893,0.0730104469188356,0.0883154421140335,26.136101763524362
100.0,142.2124474524896,0.703173328293981,1.6485475215283651,0.015224631437357295,-0.33625268707074163,2.703722595376959,0.7537836139986762,0.04732973367773141,0.39795887139942093,5.731899064323169
100.0,148.79492910285182,0.6720659138247701,1.6502996157457834,0.00039151662194830683,-0.4475204533748845,0.3307472750739041,0.6614975966821331,0.3042818808678878,0.28587066551993495,9.744245756367107
100.0,142.26955322217398,0.702891080594285,1.3393509438747822,0.03295399276570612,-0.8742672086845663,1.5584671497598603,0.4704650003742939,0.11300214597014611,0.05498064781878647,1.5670929258338655
100.0,97.71231587531288,1.0234124440117287,1.326992172387606,0.01384805447023389,-0.33165024770355545,0.36575784968214964,0.4945517387334193,0.018808266411944295,0.0941339848832172,13.260335596012942
100.0,106.2658918436083,0.9410357196001345,0.28991201049342297,0.03258378294346594,-0.20818758236120505,0.48422706546354866,0.660621173307702,0.22832211440874692,0.18658012241253302,6.816930615138939
100.0,92.6954484449896,1.0788016205493123,0.21501368274654226,0.03641115188575402,-0.3438475639512997,0.19111042238868803,0.7250466058792095,0.43299248697532605,0.20028413182712573,12.668792792772221
100.0,72.84937800395255,1.372695316555405,0.6259432591362288,0.004908229810141391,-0.2894522470575135,0.24028810506299347,0.2510066701969761,0.3258318645222931,0.20498699242067164,30.7659682160172
100.0,108.82833152444917,0.918878371093415,2.7686496480259004,0.007341371190791729,-0.29860399511341407,0.17658264721202432,0.4202378629346342,0.08551663504390121,0.16484010433365182,19.214927677626957
100.0,71.66583500330437,1.395365029869382,0.8191157915767606,0.008408109094790473,-0.4732500874169544,1.1052639822686352,0.7144505362285715,0.16904915917483698,0.33114300985778145,34.65318449815744
100.0,123.8109806966299,0.8076828035554198,0.7531197610687924,0.0001289793263730188,-0.12697901882996954,0.9086975727004308,0.46007353803988416,0.35572630491672325,0.07336462520098622,5.59565798951506
100.0,77.8685993810497,1.2842147000827686,0.9827127790037117,0.044894183569884,-0.08333757137678477,0.8498534129622605,0.6213997881565031,0.1487433870847935,0.35522154707331877,33.44337246182876
