S,K,m,T,r,rho,kappa,gam,nu,V0,price
100.0,84.97321918606994,1.176841373763011,1.3009407173288687,0.006826483939153322,-0.1436505153422718,1.0385986858000376,0.4585221595966197,0.07433101560482096,0.25922126299224085,26.021464697640816
100.0,72.21753176348555,1.3847053140434487,0.9420703801428406,0.04111294977365989,-0.3025077464232716,1.9093243319387652,0.7133483753925853,0.059632159033858836,0.2743008157618786,33.860278468353926
100.0,132.62308102966878,0.7540165650172856,0.12777157257290267,0.01895004557692372,-0.5778679460414331,0.06221986306240468,0.7793849131852083,0.27644464696585985,0.22452064629435614,0.1785493617017402
100.0,114.75367604794423,0.8714317784313932,0.30783554611026387,0.024838732566595446,-0.22185322233924865,2.9186798554204345,0.7456409622429004,0.24825009724134867,0.3174057822583986,6.661518821915562
100.0,136.07375796632306,0.734895555870141,2.653722825856962,0.04580985317664954,-0.22530870675106673,0.10463147092966973,0.3429874286019755,0.2624889741614126,0.39211486062283946,30.088383610960637
100.0,130.48544734383725,0.7663689862402341,0.4237792438039587,0.013385399899900974,-0.4498389755889998,0.7961081422586043,0.3056604031469302,0.2788686953727222,0.19867885739127789,3.1533802749133133
100.0,127.09090846543553,0.7868383443588072,0.935714818551302,0.04032161107915542,-0.4278453428423328,0.8918328344560434,0.5455147322646554,0.48302646109714886,0.3782396548967697,15.878043634474464
100.0,76.2292331741671,1.3118326898490753,1.0399784952645728,0.013242946800760519,-0.6434441738542858,0.8467410261311736,0.267005335894015,0.13565098283325228,0.21543744847601337,31.062487546344197
100.0,130.6920538905763,0.7651574600222165,0.9940367622987318,0.015031792086379909,-0.249063484723126,0.33224496310120033,0.7440762264590136,0.2252317426334498,0.06308605649581653,2.566614667563114
100.0,141.86613630565247,0.704889853238469,0.4715043575341793,0.046749043964460814,-0.7976510941779072,2.4663346292380988,0.5913004500381807,0.2990090650062095,0.17814701962052987,1.9177392941089235
100.0,107.6743351266972,0.9287264219679923,1.2405717077048823,0.007914179024201861,-0.39040231925634017,1.217320038690254,0.5589000509435439,0.064045134607243,0.3769888519861699,16.984985119973004
100.0,82.86868532973541,1.2067284475685707,0.6132166003252987,0.02137462228109456,-0.6102776846089271,2.477304643765336,0.48365926139481036,0.0694257781563359,0.3243917553190848,24.003270630172132
100.0,118.4163491668396,0.844477985544949,1.7475766853365085,0.008400537546863207,-0.13364446436377675,0.06842831374421865,0.23130512754833693,0.27038256065316785,0.37023151240095065,25.20683047059835
100.0,100.38618576060904,0.9961529989641207,1.0339310732926421,0.02611103201463924,-0.756623633693845,0.19465284642845915,0.45687444960298834,0.22814114073785674,0.35346817680508813,22.99377588503887
100.0,126.05359403629797,0.7933133582149537,2.867907915624636,0.007856807432258611,-0.6843968183430529,0.5147696354979039,0.5829511253708178,0.17890656422836848,0.3409653713935774,20.015818530803003
100.0,90.52016859456644,1.10472617928821,2.264290554199273,0.04311506481098471,-0.10501667168214068,0.05624517338192192,0.4141186328161543,0.15069112447009617,0.10254171568169104,26.527409732172586
100.0,134.41748809972054,0.7439508163239357,1.8365950677301206,0.033224280248763206,-0.7241685434880976,1.123050679823467,0.7477754692970016,0.29962530826166694,0.42655508954854315,18.701934308252838
100.0,88.42694751582162,1.1308769872680235,0.45151655582670447,0.028804090402512535,-0.40491498858162717,2.551234641994644,0.14638770215382355,0.03643016745652061,0.24302144905482848,17.642727311925185
100.0,72.11676275176103,1.3866401677543143,1.6270416467405415,0.006271951809418025,-0.5713975076652762,2.8908584738891427,0.3863582751158156,0.058681266974264894,0.4051848711967003,34.16467308768455
100.0,106.21645346205737,0.9414737240847717,2.0642967468179996,0.03327330548782458,-0.8253268700285713,2.196495192279896,0.614969641111788,0.10551523111533213,0.15510596948195815,18.26981488904164
100.0,100.01698609584093,0.9998301678894357,2.3496794427709355,0.00899679247728506,-0.3724263027725564,0.0986992035908788,0.5973829216494881,0.3564154881685532,0.05401363815885582,14.890448926457458
100.0,139.93580901095595,0.7146133695641173,0.992318547609707,0.011898031776378437,-0.15403170890217965,2.9683202394731496,0.6085334662217275,0.10923491488731686,0.3462498731175139,5.978068128084229
100.0,102.05380920141212,0.9798752323163289,1.453160315802389,0.04016408565997259,-0.65966278186272,0.10724466167228963,0.32401259371234975,0.29445154752253083,0.4101245617532888,29.8439209950332
100.0,118.98157589757766,0.840466259129754,2.7677669724471667,0.009384484009046908,-0.38902562484199266,0.60867095955728,0.24630276608904403,0.10621072674757993,0.09646099385769372,14.131905049912815
100.0,78.2502288353858,1.2779515343062955,0.44327827277598225,0.02797584753002537,-0.7310548587297436,2.159289327881786,0.7238786268283016,0.09874987127499817,0.06818806658299117,23.94821235410284
100.0,77.8595305155119,1.284364281904796,2.1383960258907773,0.04429612008689496,-0.3349199396725133,0.4458145365758186,0.6893852625857998,0.22704215682765608,0.1567509129535854,37.72550472689303
100.0,95.55335612363837,1.0465357163447826,0.5659792028185082,0.021409648768318103,-0.42819438975928087,0.12636189662298247,0.16039169881813842,0.3587106561430717,0.4831648001353864,22.803212661812843
100.0,72.73234862112156,1.3749040405792683,0.11525357795788045,0.03628798733985763,-0.7442365438142728,2.0512233779614224,0.26261116849339744,0.2955404834115542,0.05793086375280987,27.576949478857223
100.0,97.10879297398121,1.029772865437566,0.5557747667994218,0.02099721442903235,-0.7833697194656171,0.3088109271225018,0.510177108469551,0.23579178179020752,0.24210805685864933,15.935639760727003
100.0,147.9879572013101,0.6757306600561327,2.7682147905241647,0.03950708678506804,-0.6732573450597344,0.7064602808596984,0.5416096032947978,0.06147697889604954,0.0790711498741361,3.0189271728254248
100.0,81.83707402902395,1.2219400703956556,0.7083159489982728,0.007176372732885312,-0.8127003739335203,0.3065627618106904,0.40388834735042733,0.45557160136926245,0.41251100646531347,30.084428071298618
100.0,131.63427355871679,0.7596805702383733,0.41511324824281387,0.010004799598385317,-0.890288187074545,0.821888993199916,0.1985129182197571,0.273461988870333,0.2531654906911992,3.6789304985557756
100.0,110.95663381757534,0.9012530081293813,0.786470030930131,0.0254992563446521,-0.049846933047269615,0.4781164499547583,0.15961437082173469,0.27633021456685847,0.09846873465184978,9.162267560912692
100.0,109.40533654455989,0.9140321958542748,0.2692890058245835,0.010048202414019209,-0.5062979013419415,2.5846828638353054,0.5355484696020227,0.09074689146781031,0.49151895931479395,8.866223669060629
100.0,79.75330035339957,1.2538666056060888,1.3415855162632226,0.025707578440954965,-0.7854911053289185,0.5021742949283894,0.6645084862085201,0.24561409893546507,0.12150153756491618,30.0672969054056
100.0,82.40184012633888,1.2135651321218013,1.0369762698187435,0.01431736699181897,-0.6295794289753573,0.12235018431938727,0.2140938656617874,0.12153346593567874,0.46573754766944914,34.45031742373856
100.0,74.40726952269549,1.3439547055210552,1.6718176790186838,0.012317318726202193,-0.35893659619590457,0.7873837211810614,0.19245418749125887,0.10306222151347055,0.07659720966432869,31.077948501678584
100.0,129.4350607749615,0.7725881952020873,0.6601850487862038,0.023257637259395714,-0.0818654683655684,0.12708333346583323,0.5312682368727416,0.41932776715970416,0.3030325602819265,8.86277053244326
100.0,96.06105396096999,1.0410046098456345,0.40488607129345483,0.03264393939541604,-0.2886161397143334,0.6820909224546131,0.21564080246721617,0.16445506131989054,0.3773316996646314,17.258449588170553
100.0,139.92364669230022,0.7146754845512673,0.7353370645727028,0.04712702957031713,-0.4438046275312964,0.8935401897707985,0.5594886032348866,0.4881097077230546,0.2417540936611564,7.361322095139807
100.0,94.24957043672578,1.061012793338244,0.178090212533087,0.03033677696406441,-0.6290564561369892,2.1320752478618252,0.2585907583826878,0.368921054646598,0.44865687710835384,14.15374852613246
100.0,83.09498331453051,1.203442085323981,0.9563252701113584,0.03261829990916347,-0.37825858551459324,0.14492810211385065,0.3752836112980418,0.09626315303768979,0.34607172644287915,30.970714664509977
100.0,92.04477826090653,1.0864277353848788,0.5199660364786114,0.007172417439084727,-0.8119630947902957,0.9195798630301224,0.09721978977847194,0.15431471531006294,0.24892665453908364,17.718287847406636
100.0,120.08854077298477,0.8327189201927258,1.7129875801315253,0.006624939470588315,-0.4313218499040175,1.438156647030384,0.6130779198519064,0.09838308529319462,0.49638245538083114,17.16325077293315
100.0,74.88649602119298,1.3353542402584822,0.10492578927551346,0.016008220207479985,-0.08502090966467657,1.8390031884551346,0.14719077782716966,0.39523872530336684,0.2592266985697126,25.495290450004536
100.0,84.93695684573716,1.1773438054958856,0.22028147151241922,0.04631894092536988,-0.16909243227954074,0.5772589030918868,0.14374161571693778,0.20469781660677072,0.49408098751526125,21.45701022461209
100.0,116.04552828975606,0.8617307489032089,0.693988771219729,0.021051744630817184,-0.7483635049780795,1.2279231907091224,0.18766381591513376,0.07265598970699197,0.2813553853895381,9.657257761783407
100.0,88.51719085199899,1.129724057411631,1.687456157479339,0.026925622574910043,-0.6369379415571818,0.9861283341340243,0.27872340250933114,0.14326361811481655,0.49550743986694123,34.21999302154667
100.0,73.3429130190435,1.3634582522517886,0.9474784199620959,0.034618341835333376,-0.6900400050695195,0.9652703430778066,0.3163234185936371,0.06601876169272577,0.4085070598972726,36.04976167842162
100.0,85.47985054016901,1.1698663412263177,0.2316112948870776,0.0019957669802264212,-0.25027244230411105,0.525306978971629,0.575637447532355,0.46252798588647026,0.48534201148488604,20.95475001205699
100.0,113.91076039762712,0.8778801901675578,0.7741107895687471,0.04654556207652927,-0.20206107310407595,1.7605799398836073,0.1452637540062171,0.05788448577531945,0.38154237885309983,13.092818259928189
100.0,142.64604817632846,0.7010358946389277,0.45337395029708877,0.007859742071061965,-0.4849477918704803,1.410899204650367,0.2836480927932501,0.3179939147250986,0.3963314729589228,4.865227153750737
100.0,82.57304187410293,1.211049002560273,0.9816694370454285,0.022251599386612225,-0.32649322287490634,0.3344689981426875,0.21994667620132652,0.4947521010320203,0.18312177245642902,28.217181354610588
100.0,126.45577748580995,0.7907902824860759,0.698472580241261,0.005479451666395069,-0.13408810680907046,1.5232830303235843,0.6052138442172373,0.04154323727288959,0.3819064056240519,7.8851790910882675
100.0,114.59752850004534,0.8726191682219432,0.3789425563850338,0.029051807226103933,-0.5326750266186787,0.5435583643844015,0.21921661954134897,0.4574812191785119,0.30925947633553585,8.842158966019529
100.0,126.45892168498838,0.7907706207483085,1.237280237741205,0.03254796787037494,-0.39130094189577913,1.0328646232723635,0.40852441090207514,0.17648282002496174,0.48472139465428055,17.816283475075572
100.0,163.89392994307866,0.6101507239147331,2.4584160350002673,0.032018477993792656,-0.24519629373099705,0.20614864022052293,0.32863722314615973,0.1975069398393288,0.07471071955514283,5.314182992963232
100.0,79.5029395857361,1.2578151263471187,1.2689804289726043,0.03339435290994136,-0.819807667830852,0.7712269174160854,0.0645770249366003,0.04470330664726927,0.13527794670727084,28.04431049655204
100.0,108.86206745460105,0.9185936142697564,0.5678099375982413,0.005193599651771053,-0.5988070214790628,0.5672903903277652,0.7707519510059654,0.40354107634318165,0.4455986602565784,15.09582931791547
100.0,100.01999622260703,0.9998000777508276,1.9317311492676608,0.04259792848186401,-0.31291154885406136,0.25259781547763216,0.7006778548067618,0.15524905900944463,0.29849242157813705,27.80979540938075
100.0,123.0034980019346,0.8129850095679978,0.857197081380354,0.03431533055795499,-0.5427098950598769,0.10953302998401315,0.6108876106479713,0.3315580500721219,0.3683037343307456,13.27871343462398
100.0,82.34124914967332,1.214458136507354,1.3912923098894212,0.007753196372994021,-0.8651030353504476,2.522111425837689,0.7422007597109457,0.15061233855236883,0.26470575231628085,28.616702796975627
100.0,77.33792283672058,1.2930267109853035,0.7014384849490808,0.04634791551728412,-0.3098270011853481,1.241949553144639,0.5564117530166247,0.18019761725590575,0.09337219951656414,27.583296393011146
100.0,86.90230416644388,1.1507174747457802,1.015782533637703,0.022432844382245916,-0.7362156931281992,0.21194909640629445,0.49488383142815195,0.3953943531031066,0.08897305408786746,21.775231280366995
100.0,78.50620659456429,1.2737846386647846,0.8114297595129822,0.009403152401748677,-0.07396425312200061,1.0498634830025224,0.43887906541960664,0.24429097306673678,0.26698677286359346,29.374718632846744
100.0,93.22161459201209,1.0727125939370796,0.6739291399167701,0.04081351139203948,-0.26411637432401913,1.1505381984184149,0.705024559240853,0.20828474805008004,0.49617103937193047,24.250333655174778
100.0,75.01267554726748,1.3331080283489867,0.5658647481269978,0.014185453770170497,-0.468488582627984,1.517420131557222,0.5014836698539779,0.27198006743461306,0.34314092770171434,31.049058852395852
100.0,118.16038855588735,0.8463073050297404,1.0660286607200744,0.04587253545532399,-0.5531425233045301,0.9605261276195467,0.7928329960709555,0.09381166178742438,0.25138618857882167,10.393109675712013
100.0,117.8301802652746,0.8486790037566523,0.1480654176208522,0.007601104634520595,-0.7365264498210735,1.415141199628505,0.24844936746554436,0.14266636618836792,0.37058242737080244,3.218889614959248
100.0,136.95265160739999,0.7301793636436367,0.6087027467802941,0.007145913266078591,-0.4263775053374645,1.3586815133511543,0.5346723215838065,0.3903459610824838,0.41120015693298745,8.220650734675496
100.0,76.59678804206317,1.3055377719635572,0.5077369400913154,0.014015004219476835,-0.289724410952343,2.8845775993584217,0.5499708753303995,0.0854236337160789,0.4702751371510883,28.668251957548375
100.0,80.15507874636121,1.247581582652237,2.455940743306499,0.004109919023717173,-0.4941354674293484,0.17081178547348697,0.3428649202703688,0.018790831733844986,0.05732452279754838,25.413034122572746
100.0,76.98223603596227,1.2990009793075505,0.09489888918908179,0.030721074766013615,-0.43543517943972787,0.2805965362875995,0.46813114208265716,0.15046011016158414,0.3374311183179244,23.796690148088558
100.0,165.2083376116696,0.6052963273261363,0.913438307656451,0.04859478042728882,-0.7502677660743555,0.00544457813524124,0.4257577011865013,0.1815494924625908,0.47027203289063363,8.304835169139771
100.0,71.57726124686819,1.3970917335758697,1.2132520644569358,0.004931017297374135,-0.582990112328652,0.2858372172988273,0.1771018381972752,0.29126975506675934,0.25830008271113103,36.874493346143524
100.0,84.63353919359393,1.1815646722661124,0.5494169792675824,0.005478167212204322,-0.5741634162163689,0.5639286322875764,0.7670000367253055,0.023829637159188028,0.4799362036647224,26.142389826272392
100.0,91.3846253885986,1.0942759744843937,0.2819403237379512,0.01933117735187175,-0.26275685309902164,2.850237016901834,0.5026013092490673,0.392592671658614,0.3286546535368671,16.976558288139493
100.0,124.15274747273222,0.8054594202352476,2.1070099405222606,0.01584402555374396,-0.5906283852111619,0.7001203894413295,0.5698994786919405,0.06593625323423688,0.23469781604634432,11.390542558732163
100.0,84.37776286931911,1.1851463774273796,0.8339259907416873,0.049235582198326786,-0.38990910724125505,0.4085232992150666,0.7137290741138895,0.09987004529776099,0.13221866902004092,23.633812863779518
100.0,71.79662703344867,1.3928230911657162,0.6151863153900136,0.0067851668799359666,-0.05168231702457993,1.1150226637191265,0.27992320766180445,0.05614481218976677,0.110372456692137,29.34009370827161
100.0,142.52576327544958,0.7016275352740051,1.1809433069831703,0.041580948573683885,-0.4790437742465583,0.412041054050604,0.4120957367355098,0.4821754425040997,0.37659258178794014,14.823855942073987
100.0,72.39318233307398,1.3813455463238202,0.7478183738675857,0.03793222734260334,-0.742734738353344,2.078557445427916,0.6975207443770504,0.08680652228018242,0.25508201691296173,32.98186436418568
100.0,133.50646751593158,0.7490273831720311,0.6553499287415585,0.04623717089585495,-0.1932291608528569,1.706764899552907,0.599893760808417,0.019165113791643356,0.09939050533287458,1.081896702623053
100.0,125.74549626614238,0.7952571103488938,0.3252196579541517,0.03969427861795627,-0.749408866894751,2.0056728399430925,0.23854904431443466,0.19938979751488894,0.13454941446245805,1.8059525265330518
100.0,98.53474909582296,1.014870397678205,1.4432427200930404,0.008223990541049242,-0.08503533650861139,0.08389399227698835,0.16257309102471146,0.34415463895970266,0.06406559083679536,14.465280677517839
100.0,108.95123830135852,0.9178417938068822,1.0944834719005663,0.048932724929306365,-0.8092689809942797,1.5956898497862753,0.4568837750188038,0.031786254301582766,0.4579993353844992,17.443370330023825
100.0,82.37281670343339,1.2139927223810947,0.5361218519504236,0.014833570735523178,-0.7795160524173719,1.9625453990185795,0.7202129669898126,0.04211015356340006,0.3721322939019536,24.561386491910554
100.0,107.92826893640853,0.9265413129058905,0.35746033971487,0.046808092788984346,-0.5794496514885427,2.3648806204006267,0.570063694639546,0.4160907276084946,0.46312777058278437,13.036995165300045
100.0,105.15422421067899,0.9509841449607161,1.1040209437671706,0.019671720911372804,-0.7625382537384198,0.017120398713174056,0.02927607529629901,0.07551098199656732,0.2758748573427039,20.482467586045214
100.0,147.50593230664387,0.6779388356538381,0.12253799646514807,0.019613056410699048,-0.6163149408519417,0.2420754093409303,0.28998916959195176,0.24373467521386397,0.19156996201650583,0.014497339607728772
100.0,135.23624212852502,0.7394467520397571,0.9081503038109674,0.0413129243354702,-0.8458890507289013,1.5567247228269299,0.6019915086224881,0.43916654953905176,0.060308612728649305,6.972544650505972
100.0,71.48840493009152,1.398828244913143,0.21585784492523458,0.0365638738734846,-0.532897822831997,1.803722480777906,0.36569424551931845,0.46465323925409646,0.27106913906277386,30.11766834095598
100.0,123.93940557401848,0.8068458900287245,2.2713182154339084,0.01663767544815774,-0.6706608407726056,1.246739256364061,0.783412230261398,0.22381123455977994,0.12497756201998904,15.32542680718041
100.0,80.13327166682028,1.2479210934477005,2.3725939142763375,0.041742298128800454,-0.1567604375143843,0.010564131167237534,0.5942983257895811,0.2972407634986258,0.19094887004701866,36.99352446038732
100.0,72.09925259593862,1.3869769297113774,0.1983835227179101,0.04408464965071739,-0.5003113596126645,2.139051637939649,0.2843685329209688,0.4692427809190739,0.1146891857033223,28.839643838169355
100.0,90.61377075050602,1.1035850199340873,0.14893749177682336,0.04876295489259122,-0.6643943487456783,2.077627297398781,0.21434808511874814,0.4998561368209907,0.2417017275890368,13.787721867037021
100.0,138.8454045416151,0.7202254934554045,0.10120375583007515,0.03111959085756696,-0.14108069636248788,0.4600046436532622,0.39238435091526586,0.4402357593380387,0.387901829895155,0.47152676601646293
100.0,131.0483841464475,0.7630769402562743,1.384517159431344,0.0012017414023965667,-0.3123488332825505,0.13814607688769576,0.1583634838214933,0.11924823548193635,0.3808104434457489,17.91446938197572
100.0,78.69858854851019,1.270670819443725,0.5212197532153511,0.018231067830555232,-0.4698977587986997,0.40633269316119414,0.4966215172255007,0.35095539319213476,0.4208621059664667,29.738728546675258
100.0,87.14190456438936,1.1475535277761775,0.41874484647948046,0.04103528933460516,-0.24652113332366543,1.4711140649032783,0.6447383872241712,0.48487312355399487,0.373416375101921,23.238941452885655
100.0,98.70208726018099,1.0131498003319594,1.5406528923968454,0.008816088554035473,-0.6627677242992738,2.0488904496250626,0.5314575273393307,0.14448981716118003,0.14302814683897003,18.90050780776688
100.0,108.8365819686384,0.9188087147831904,0.5261521931807912,0.04176632461845722,-0.7071698862414563,2.6478228858970247,0.40934673979683794,0.08746763756817263,0.1482823047380656,6.885994736158717
100.0,121.28269958019474,0.8245199055276456,0.764620926352132,0.04212482621830149,-0.8147266678362549,1.821912447142016,0.7981304522632001,0.1728225111533632,0.12565101683470153,4.809923802767511
100.0,77.92254178299034,1.2833256938472832,0.22876688228996445,0.03554334898857859,-0.31812966374089,2.7868903469896473,0.7197362967767579,0.4319417720266016,0.419130789169952,25.958626554444432
100.0,79.5384827617071,1.257253049440162,1.791900495641633,0.01060491813291855,-0.6155997016602681,1.2896108174960248,0.5792033025572627,0.07605497009295345,0.4267182485441341,33.80160844898355
100.0,81.21598090281447,1.231284765490465,1.9429215558273099,0.00924292289108718,-0.42519531423796814,0.23168854302030317,0.44615086233343443,0.2172084035599194,0.4893125380105811,41.559100911737275
100.0,75.10363643246805,1.3314934502528162,0.1414982232113781,0.018692146210485944,-0.23758662509289497,1.762639445413459,0.6507164989529061,0.15620887047772944,0.448859229026168,26.382895894509943
100.0,81.93295262159415,1.2205101464101773,1.5917253126345017,0.01447206450608214,-0.46623093253257336,0.2939618669241306,0.7427391601371589,0.19920236735222993,0.062409231368307526,25.18824394487382
100.0,80.2741108555596,1.2457316429195209,0.1016219472696681,0.03319685962441098,-0.7912061528614308,1.1823390495911879,0.725725987967903,0.03875139288192438,0.31488585078629155,20.986306658606402
100.0,82.62259933401167,1.2103226091415755,2.506715211954917,0.032043236281528734,-0.040080398496362135,1.8953482099642391,0.37766367387267685,0.021708980129992214,0.25094509984745494,29.23901804797199
100.0,134.53859441946943,0.7432811412330969,0.239528325170424,0.026940765269156827,-0.5688699456964951,2.935010061474538,0.3046370508391006,0.14817769385733473,0.42532817036941417,2.442239636657935
100.0,76.67316411155383,1.30423729291395,2.6481032541657106,0.008926709311679853,-0.6713284290736203,0.6946799084220328,0.4424645938626794,0.016829073958208953,0.4389295984888485,38.93319711988282
100.0,85.50102836127677,1.1695765760554266,0.27949231026912186,0.024361809886473414,-0.6207039835351786,1.266598833823886,0.7529152893322192,0.2916854135041668,0.08836257925093713,17.192954836488823
100.0,95.77931277576248,1.0440667937774721,2.479995186907966,0.02096695266504757,-0.13565921283115567,0.41523595316418904,0.539237735100523,0.05700062012464244,0.09630650880274194,19.673678284307275
100.0,119.16995339218607,0.8391376949767018,1.336645750729046,0.013467618562680151,-0.29976051620140853,1.2460367795613918,0.7487718058073413,0.15662158180782837,0.41906376081248115,16.51795543803345
100.0,145.53142982560354,0.6871367931987903,0.9045411047596347,0.04719684401198042,-0.8455019592134136,1.635390683224051,0.14937645331345833,0.11135917287870628,0.4871356594198214,9.092791634779502
100.0,104.54315065076254,0.9565428187070866,2.2311804887099527,0.04670259033394622,-0.7130924211144226,1.0620272119578003,0.6115555606508764,0.13039063824015726,0.22251645020014454,24.047839231695658
100.0,85.47947246463028,1.169871515542846,2.809510743721385,0.03653510316788535,-0.7740061794130786,0.11533766941915624,0.5654393330586439,0.2030927050477678,0.43872194875098114,44.170196979128114
100.0,78.99130599893323,1.2659621047580918,0.2807876648639807,0.016570413730506977,-0.21965872265572162,1.8861905505538754,0.5263283359739324,0.36591688494672875,0.3192486713975221,24.7387181542418
100.0,71.50999054231015,1.3984060023170222,1.1279914176294243,0.03338993052755382,-0.6342099992589362,0.8229400670625714,0.4943566397399214,0.11528928927209588,0.37288449531498075,38.517824366172185
100.0,119.97579747173039,0.8335014403514406,0.938617461813437,0.04256234834448314,-0.7451752213880853,0.15964988178748396,0.1987306000359951,0.43269792119365236,0.474913709119262,20.24643776795421
100.0,104.1840157845441,0.9598401371550432,1.138118472310438,0.029489823238071963,-0.4408763526252737,2.9076201313136885,0.7756222775911115,0.1734326088629845,0.40166075793563694,19.423673963466303
100.0,128.66272142458524,0.777225904230654,0.2191442360634771,0.005736461386305874,-0.15692735908152267,2.8855182879970434,0.5957891154743682,0.4724345241358796,0.2581221965419369,2.546563374040674
100.0,140.27832297635723,0.7128685165195067,1.9818364022087855,0.018778197304869706,-0.1696792342158462,2.6019239184750425,0.499270350722781,0.020465395757960803,0.3379383031761018,5.4717700626830785
