S,K,m,T,r,rho,kappa,gam,nu,V0,price
100.0,109.72757895171935,0.9113479123056244,1.2893505170393027,0.012615842638675552,-0.34133088012853774,0.46698006595331154,0.5706875897348123,0.03730182925769816,0.4703945842342133,22.05244552857594
100.0,121.76160721001281,0.8212769385305609,1.7484935342402126,0.003465577427297817,-0.1849563388847053,0.325467401082964,0.26976880461342173,0.11285247323046972,0.49398440592378007,25.48902633191576
100.0,75.93831081331844,1.3168583673902514,0.7180119496466825,0.015624839768153388,-0.7862720452153463,1.9654321451888777,0.46477374977023317,0.18161001597846846,0.13562175807641202,28.586334439330333
100.0,75.99724685212541,1.3158371407135165,1.1802283947684469,0.04108498024639589,-0.7771099000536287,1.0474415162093142,0.16889699563657573,0.027497115919051567,0.3464008955252202,34.37063646860969
100.0,101.20457902503881,0.9880975837591224,0.6993427826411259,0.021379063964891205,-0.6941968367412117,0.6222257676878745,0.6498950421937832,0.4689406685204379,0.06621175792061736,11.764919471779468
100.0,83.12539250671543,1.203001838360298,1.5958683731518966,0.018045234619619994,-0.7012055813540848,1.2884377501768371,0.7985638733851737,0.28859521395407534,0.13096322993435106,31.362374436551924
100.0,99.68549075195635,1.0031550152953175,1.528571029205585,0.018463271249986143,-0.5225140620693388,0.6981228397121992,0.3698087539525861,0.12133292553710638,0.11932510921496091,17.447058134949884
100.0,149.72671970603878,0.6678834625932621,0.5052707270028446,0.046900455181977926,-0.24797072197173475,0.530087826896591,0.32474180325047647,0.2619728022548362,0.3445095204426939,4.370039253506412
100.0,75.09760541318367,1.3316003812612196,1.2400956717116705,0.027005461742648475,-0.41241438675244074,1.9474750941227914,0.765927998863982,0.12868577804413395,0.3981410520311552,34.9877397564154
100.0,161.90253209244406,0.6176555654046313,0.10493177665051306,0.030993067563598955,-0.8790733258109189,2.2015349982744565,0.258334137454022,0.14907677541429676,0.2647222675372195,0.002146170959959092
100.0,154.80793293029058,0.6459617288800673,0.6919690581963683,0.04150212803786389,-0.5926962489387867,0.4300345237325114,0.603138939001036,0.11022453114853661,0.21359689309194158,1.3970179616866818
100.0,133.1935316861747,0.7507872096643253,2.1581538913186584,0.03271095381675964,-0.35213235047021985,0.018864951569039445,0.05612948618525117,0.333102157848195,0.4546814928197937,30.986925283775925
100.0,80.86193131173233,1.2366758792155006,2.174711390260556,0.011373450415726377,-0.8467991315182161,2.179372902117838,0.535426602060303,0.058876226961582234,0.17175036678604882,28.07455018787211
100.0,73.7434027607521,1.3560535079244032,0.3073427835146553,0.006422492109617323,-0.8759762627857245,2.5669504755522694,0.7483295368782412,0.3032623916613598,0.247510513641018,28.7286183149179
100.0,75.80716017917132,1.319136606141802,1.8762467418462665,0.00981843667293127,-0.731177976804012,2.6769695287438715,0.51548902879006,0.08396431528419149,0.2565714182198795,32.364409728803
100.0,88.11060843585213,1.1349371179612702,0.4714014487950361,0.006463813529463364,-0.8646267854065833,1.0645795969456642,0.5926535649494546,0.36883432355322504,0.3646299295247635,22.26664736178392
100.0,111.63147329991793,0.8958047138850538,0.9965351161998914,0.025132113898056425,-0.8250831099748902,1.4469366940971602,0.48590270799827756,0.07945688178067487,0.2923118093851068,12.373564873111711
100.0,146.7339845675849,0.6815053806021366,0.21861949256080543,0.03540709659810459,-0.7010537464460058,2.459672999026389,0.6836930890095452,0.06098232480975371,0.4353521480155627,0.7049170660933778
100.0,77.9002236498618,1.2836933620302566,2.0641562087749463,0.012021816396314229,-0.8223450837177756,0.9089252308861542,0.2560990858255253,0.05334493703852362,0.14484388324400493,30.64804992249783
100.0,144.42351104939618,0.6924080385069553,1.4159379197815891,0.004999971765245898,-0.8499875073623344,2.6856759894335465,0.5683452561959974,0.031326630282817125,0.2503590079788092,0.9455216881345356
100.0,74.32490030815572,1.3454441187999406,0.8477380419558719,0.02317470397015844,-0.10457029967924314,0.8343844975892852,0.5982320955369784,0.07586769969355203,0.06550879984872264,28.319237309422515
100.0,144.38976013443587,0.6925698879677739,0.35313622891659163,0.03060639415195618,-0.4763463802342048,0.38834195356300516,0.5390239760143519,0.42942535420608374,0.23059440021572591,1.294304952561778
100.0,85.87293477591673,1.1645112661043608,0.12635972990118458,0.03144871856006567,-0.19336718093854954,1.0831563835977636,0.48533382057071683,0.11206642005098251,0.3023607473139856,16.57560954211925
100.0,149.61300320983034,0.6683911014054792,0.6855687827091727,0.04530510354759482,-0.8225343254268783,0.3436043431181456,0.42470699005203216,0.459497200803378,0.14365574920925422,1.2811087202272424
100.0,101.48460032363884,0.9853711763272025,1.5345684414065357,0.02964235268241785,-0.7954159475223236,0.1305536339517308,0.43556357300390075,0.38793985992917224,0.054474976576111715,14.091715297207537
100.0,102.68518280164281,0.9738503382047848,2.441225567192378,0.006205748859415633,-0.3009660015253365,1.0116789542652054,0.12034174306774635,0.022866787371070563,0.45954417418246124,25.63118946890331
100.0,129.04868668308737,0.7749013381715074,0.669785619770081,0.049861219047355125,-0.4125629378568801,0.9299841074613024,0.24469089416115447,0.12207298772672023,0.4267346651919239,10.767110517945389
100.0,79.95434699831138,1.2507137354534579,2.5679219250775365,0.001776964047846663,-0.8253508512032347,2.370959967675597,0.17302540307708272,0.019869470190151995,0.21460320760674917,25.894161125689838
100.0,84.10046652526599,1.1890540460909023,0.5024994291222185,0.037308579948268104,-0.45942648318110435,0.14588660326466985,0.33316307159269437,0.01468567042692162,0.13317326450909212,20.708284057412204
