S,K,m,T,r,rho,kappa,gam,nu,V0,price
100.0,138.84503611069735,0.7202274046028749,1.043484561526388,0.048802510967517955,-0.5070016560796002,1.2972817124746416,0.5304871082090598,0.151303754407944,0.31876044990760766,8.53522978150029
100.0,93.2075428388318,1.0728745437792868,1.0532729649072825,0.003701972796893438,-0.24989763136406595,2.9694728311743073,0.6689127173374613,0.05249880612801371,0.4787642338482412,20.153500647161245
100.0,86.5228922696419,1.1557634907575411,1.310558086850744,0.03751042169437899,-0.5155587692960713,2.0157114030977517,0.6813049973180566,0.1588971473825841,0.08002984408566775,25.334515101280182
100.0,95.09217629207791,1.0516112250165313,0.10757678481697351,0.047442690188932296,-0.32975143517425787,2.4351732131683232,0.26291538204319526,0.07345508907694055,0.3312982428730393,10.003775586486004
100.0,93.08293542232371,1.0743107697054577,0.4262730849290715,0.03694527638752778,-0.19084592795283462,0.7569495201624612,0.6665787018978488,0.2197000173836896,0.49652596999328175,20.99631497382505
100.0,71.46551878543198,1.399276206197284,0.1509986900850342,0.0006097841455905917,-0.5863225789845253,2.990446582678115,0.570621670299974,0.07578741042166222,0.2996397810398723,28.99007873715848
100.0,145.2114190711695,0.6886510760630268,0.5795996235691506,0.04319657903854934,-0.257320735640984,0.44174761732979684,0.42804560966501803,0.07204014310061521,0.21794314786375324,2.747159539422527
100.0,77.04608424675766,1.2979244951596396,0.9888042959210839,0.0013154956864810331,-0.5406579992045402,1.5143439976796689,0.3861005480558469,0.035219718605895456,0.19550673786390788,27.246012768480554
100.0,79.75320503582942,1.2538681041730502,0.7612348853052956,0.022999324868357485,-0.6380269361749773,1.5335096421555519,0.7029689730636234,0.4264714561875836,0.0518318804255783,27.62639945573061
100.0,80.29464739080643,1.2454130287575034,0.9582642931686227,0.02654188894766013,-0.8782423068678078,2.6047440576953633,0.772099290625598,0.3981146654936466,0.1857366456128452,32.16929763564576
100.0,78.90616173875796,1.2673281502537075,0.2695522228051435,0.006073484731409146,-0.6428042706789787,1.4994462512821847,0.5405627110057204,0.37777348488178153,0.11860477613383985,22.746859637519535
100.0,99.73800411995173,1.0026268410157193,0.3242928992034596,0.041630596408797904,-0.6494271374104754,0.6826416436399798,0.7825024747169363,0.27166412262083567,0.05583963452148679,6.7040441881641515
100.0,148.97191125330255,0.6712674836396926,1.170114414842828,0.038266941000275646,-0.5965696094844445,0.9431350493218972,0.5173340965188422,0.222633017625402,0.19061315405273138,5.3798664884508245
100.0,91.11192690541611,1.0975511483124558,0.49767330440860214,0.03053039671765191,-0.6464669188166293,1.6872687329667486,0.32395281798931314,0.12140707530532774,0.07426644625442531,14.29821287284624
100.0,129.15385679156662,0.7742703352744918,0.6939536504267179,0.012866173297835648,-0.7059243445179005,2.071604072070052,0.743917851866645,0.04017178822912453,0.29693112564730195,3.136753189560081
100.0,71.4787639477365,1.3990169174318337,1.7478834996406392,0.03141443611358077,-0.13350410267516122,2.2240107028773153,0.3480358540313584,0.04139767708851451,0.3507306527097929,36.447687726101094
100.0,138.52459198046367,0.7218934816577778,1.5502372007744918,0.015563911111515588,-0.4084020644161693,1.1936897748613085,0.6478388373813082,0.2676395884271105,0.45702397618055907,16.406221555404382
100.0,99.64818167924884,1.00353060452105,2.9110557612358323,0.015673649100727334,-0.10081054191947292,0.5473846743479622,0.3892425841803619,0.15596268444655112,0.24220463208655357,30.187679338612426
100.0,102.7086485215391,0.9736278438035229,1.7932972106864729,0.014681603255901288,-0.3642380264683627,1.0751321392328368,0.5799671413912576,0.21819067090207206,0.15899566200718868,21.67417065576944
100.0,115.0502773755609,0.8691852143351904,0.5623761500000967,0.008815312407572462,-0.40356703267567573,1.1339858272498033,0.7993736241203392,0.20076187042075866,0.4092298188279959,11.275234016105106
100.0,98.61792773716884,1.0140144119283725,0.2851617235145189,0.005957934887605332,-0.7788628944686904,1.024830319492688,0.18815809898220812,0.13302226028862188,0.31512567868278385,12.107610358211108
100.0,82.01315901674597,1.219316524310219,1.511026196358867,0.04989678387861877,-0.8756667903900307,1.4439437208142154,0.6211533098537377,0.3097465238324484,0.05842371926683477,33.65978957767483
100.0,98.4412722510406,1.0158340878100844,1.3076865543612926,0.013437165639760974,-0.11288702405159123,0.06502687885604841,0.19982808350748585,0.17554702626788712,0.08424361311358128,14.632897088158765
100.0,127.9275254250572,0.781692600304242,0.5099290028653961,0.04911327161113851,-0.47053708362108504,1.840122942665318,0.34776668650002335,0.16798892893109937,0.15221437356860457,3.414569367626259
100.0,106.00612162578147,0.9433417473098011,0.35115534078135313,0.012975417652714157,-0.30318479287108346,0.08243204275816973,0.6844028794435969,0.18504372078976053,0.32034137165549603,10.539150452192283
100.0,76.5639856945759,1.306097104177851,1.0389456472429106,0.0262493989232046,-0.10408729063076394,0.2759629379905275,0.17333516143719144,0.10862314635513147,0.4648399633837777,37.36724028604339
100.0,159.8645858915514,0.6255294094205316,0.40485073156653617,0.01634820754411531,-0.35767811893806756,0.1780490992506396,0.5496657545851169,0.4020475034392824,0.12098219613026052,0.15641375224024806
100.0,78.15444757966074,1.2795177126429391,1.9637974101486482,0.04467679146162255,-0.7783303948157534,0.23068806553755694,0.7381188881397855,0.4820769009379653,0.18429788580317996,38.80917910804198
100.0,141.92243483747157,0.7046102338542823,2.539764470187241,0.011950001063458183,-0.3599677723580116,0.5575870736374722,0.5323760458006263,0.16009562148728418,0.05691761685674679,6.795344076467186
100.0,93.129908193451,1.0737689099003334,0.9263881554639545,0.014880931208838655,-0.874917497288073,0.9857523387605849,0.4804255562279002,0.07723148792326501,0.12028169673139252,16.192995484240335
100.0,151.77556832082075,0.6588675707583028,1.2222853276616754,0.04363238066419772,-0.7893846613635799,0.600500435979864,0.24552083534236338,0.2716101115643492,0.08188459780193835,3.4221331309655216
100.0,72.00731017539724,1.3887478890187324,2.8210813619757307,0.005862150752869078,-0.893936656486845,0.08065887811425354,0.6211161300286994,0.10809698667517839,0.09847719501714108,35.03130948286896
100.0,138.8221296004706,0.7203462465804228,0.2900998118341667,0.030542615046148493,-0.5000821894930729,1.645509949139401,0.5068544231424715,0.18385270850932292,0.10352682700899313,0.18938956646516694
100.0,97.15415016309151,1.0292921077702928,2.0709190845280347,2.7444136836357604e-05,-0.6602470729733236,0.5826618960447197,0.46411398150844635,0.12465435008144823,0.1052583458357221,18.38063206744453
100.0,118.70439696447905,0.8424287773427961,2.6083856396835734,0.01947706244695225,-0.2849297873431458,0.0671464758217617,0.1875042888594589,0.24988586559120832,0.3809818806788079,32.807302901373326
100.0,111.63034667441568,0.8958137547638628,0.254065823938091,0.041023531805226124,-0.8732012370268003,0.5837314146634439,0.6788111141051875,0.03414050059510519,0.20234931687599061,3.9079195930206234
100.0,134.18487376825286,0.7452404819689837,0.6268451907906853,0.02665955116106456,-0.8367636009120383,0.39192084707370944,0.2032948687557067,0.2267580149935278,0.41239542973476667,9.259413030388702
100.0,115.43528529424745,0.866286246402887,0.23567457144436615,0.023282503525578375,-0.04921528798880481,2.9317867299395735,0.48299681320159044,0.25101701153558637,0.17959163928185073,3.6190306582476954
100.0,72.28825718908841,1.383350545281849,0.19537130867355285,0.01816894176480411,-0.685653231880607,1.867203696682036,0.15898645098659828,0.1890010248590553,0.48713698306409714,29.677519323902544
100.0,140.30099733214277,0.7127533082552802,0.7735968764996686,0.049304812268569836,-0.06569420844581608,0.9441730868656631,0.6566558542759503,0.4070002250462038,0.37797240185285885,10.869380849431089
100.0,84.79175233349669,1.1793599878286198,0.2134850866696611,0.0022045664534806053,-0.7225415352682754,1.941195755264344,0.7382867068359878,0.019411241584189186,0.4163082831892177,19.66105739090273
100.0,119.47122194418122,0.8370216556981523,0.5196130106414415,0.03743366433131707,-0.6721873033274475,0.03520828207876492,0.7542233935973315,0.11280529013196224,0.4764137133419069,11.736794830255956
100.0,115.4328529488152,0.8663045003690728,1.9110995450597819,0.02967967428937883,-0.010969340600905375,1.8619457801574424,0.7306742949314612,0.04395319584847203,0.432209260009255,16.815078898430958
100.0,82.30254052852055,1.215029321790458,0.06549111290811305,0.0026510412669406183,-0.25692990189190135,0.9408829739586585,0.7813678060723454,0.01559086667298155,0.4967723596587997,18.887021864641323
100.0,140.98176111633657,0.7093116102974563,1.103405479620496,0.0011822776907544187,-0.3030682331169854,2.863280553942602,0.09192467319567513,0.018817358276208396,0.21472079645360093,1.9632969186938571
100.0,114.1855162252344,0.875767814568942,0.6905925367609413,0.027936037153028614,-0.1123477037273094,0.05908467365097558,0.32711227491225303,0.4447998446996107,0.2634195016850423,12.330509927550594
100.0,80.08914073751636,1.2486087262159469,1.3482155192459235,0.0274120649875378,-0.8977371184284882,0.603995589816158,0.3838493218697449,0.47731173308379055,0.3459537110027456,37.66024456430338
100.0,96.33582321013196,1.038035454182766,0.28920261350164667,0.007622425201741423,-0.45712360465465934,0.6495543903571689,0.1909110914769877,0.3420975736411442,0.355540524899994,14.481623615407125
100.0,79.68559570170311,1.2549319499893343,1.4234337652735414,0.0029295879044539067,-0.2247097644977324,0.07590305470552716,0.16938425623545011,0.17330418397683206,0.2451324616243235,32.46594460164682
100.0,72.62646024991508,1.3769086315908796,0.07762740508235165,0.03900072740524619,-0.1655451246957551,0.9991383207252975,0.600271751167794,0.3994884670419564,0.28186848920204954,27.680614474461034
100.0,129.00252228397906,0.7751786417002413,1.7732979407102145,0.04763357036949961,-0.48690649869262687,1.3867445379443115,0.40972926376046503,0.09704811166848565,0.1639281682805886,10.607068294029146
100.0,109.72194836269986,0.9113946798450687,0.537980507272567,0.021146728598617437,-0.8776419803628172,2.5424346598492247,0.3823340485187875,0.09895479958931522,0.12898524473583728,5.955938783315558
100.0,109.67807042825014,0.9117592934443408,0.5869171294568768,0.02190215649668177,-0.6786115781522977,2.8251787179207453,0.49586337139633613,0.2219853239943998,0.22288961184275502,10.518478077858743
100.0,143.19688570494714,0.6983392097370538,0.8538132992856817,0.04723081581553964,-0.054919911092174534,2.511442368780357,0.5497524568007647,0.04811977136940604,0.4997528708295287,6.9679893629062795
100.0,134.70190971960457,0.7423799722525088,2.72754500729312,0.0014588897588089624,-0.6933981273103991,0.21099861814965026,0.6351297283395573,0.46130109207335773,0.14206362671843836,11.460263535355047
100.0,72.52758826157219,1.378785678621327,2.409564915615049,0.03994752603961549,-0.8917099838542415,0.700128508711077,0.535221117609523,0.4167713163695119,0.3820352518209869,49.885066461855814
100.0,97.48746614580507,1.025772891157486,0.9438766042878639,0.029117699101384027,-0.585145085615972,1.1646658973248987,0.5480460122916194,0.17007390745558548,0.4602653413124708,23.792667553554367
100.0,84.26002595078529,1.1868023878654883,1.1428680523659003,0.022541410239819055,-0.8037574477106761,0.09744443245967316,0.26752125935218046,0.04660628664163731,0.28111305916776774,29.99600674909947
100.0,120.74441231158231,0.8281956745290115,1.4569492635080554,0.0250772778105335,-0.55115668461701,1.014064732573593,0.48596356460079265,0.24980235216840063,0.2751534345796894,16.955147312295345
100.0,121.69459153123124,0.8217292053964155,1.8062488653912672,0.0174717565140266,-0.8540206218828028,0.41598784512731246,0.4281025253022807,0.09294630278579284,0.4859810545551167,22.142612595832666
100.0,72.60170203578724,1.3773781770392577,0.33761711573149555,0.0029415284592024804,-0.06833457321852343,0.7341434599547271,0.09821374564162576,0.042235968219456584,0.09359452569467278,27.655566863851888
100.0,146.54534524922792,0.6823826429282431,0.18370082846867558,0.018225962271792986,-0.3704876348953625,0.48807577503231103,0.41740619243681176,0.4121932227122022,0.3825028765819835,0.9324536937808597
100.0,110.0989868920512,0.9082735711096692,1.4109949126381103,0.0006708521190366746,-0.040254639176257934,0.05541751747462875,0.7163602128065616,0.42365576089890106,0.445497206349293,25.24131382107564
100.0,152.77196473373613,0.6545703603032692,0.16137324129662178,0.02113957913509931,-0.13256269580214586,1.5156815443097655,0.30762629117978074,0.2589865689883491,0.31662283745816594,0.30350958309387527
100.0,131.62777437142609,0.7597180798470458,0.2298985324900671,5.690930723453724e-05,-0.17357970475702733,0.821195912496288,0.33945575897336566,0.23792236439728945,0.48890451049209627,4.0709765561628135
100.0,75.32912482946944,1.327507789668082,2.162306398177684,0.047368970397049764,-0.40702318487546635,0.768329678332359,0.544584281060487,0.12484612798747159,0.2287847969669971,39.93774364885117
100.0,74.03984835366781,1.3506240520959436,2.0718865161763658,0.018367063727858624,-0.582494076449625,0.41351688646219165,0.6916445496702912,0.4892431765590573,0.3424627616903847,44.46778878311488
