S,K,m,T,r,rho,kappa,gam,nu,V0,price
100.0,73.15446254393613,1.3669706060644025,0.302652164480468,0.005739280475996822,-0.7058504613510707,0.4180199939763375,0.7648849698232172,0.20047685458551154,0.09779615738697812,27.681165675642323
100.0,75.25715345106545,1.3287773376257597,2.806891571998788,0.016526970378848656,-0.2902719269116769,0.943950298188253,0.5133475735330919,0.0952808127569673,0.3490238341515244,40.02353969311702
100.0,94.11206958814097,1.062562968146659,0.17221793295052396,0.022984137092488484,-0.6815773497563401,1.057927242690484,0.7489818694401816,0.07338802362750718,0.07037823219962225,8.304123226580401
100.0,120.6104442473767,0.8291155929655322,0.1033932808837348,0.008583666772522137,-0.0979680971541752,1.9855228146629746,0.6193749299639685,0.12586349580335449,0.2558631369234232,0.9921718363798429
100.0,119.45388125724827,0.8371431630977847,0.24139302904141985,0.03353035101648323,-0.5260563657410143,1.7822898115198973,0.6826817604607401,0.11677743002536195,0.30273354828568555,3.534971741816591
100.0,154.8634363192265,0.6457302148059391,2.0061172968427634,0.039718153036482275,-0.6975964122360144,0.4859353050946805,0.30324898374157666,0.17804287869251068,0.248571519849711,11.372431269283567
100.0,99.15802605458057,1.0084912334272969,0.7817335442970234,0.04945898111628502,-0.7120680410842508,0.6828461089258339,0.5804259491684188,0.3218503599427504,0.2373483675437536,18.954152594099785
100.0,127.03407365066684,0.7871903744108191,0.4027815048022771,0.011640191234162434,-0.21171439344296805,2.7463513422038637,0.6132461458909904,0.23138037075624887,0.16143115446206188,3.0874219631122837
100.0,92.2808062283514,1.0836489632800481,0.575160613553365,0.03672540897520266,-0.7633086614715641,2.5045207966159166,0.6377281667991429,0.30806848097804246,0.06206257436972862,17.51931711164788
100.0,152.15209225053525,0.6572371008565491,1.769012534411316,0.026866552103362747,-0.13819137959538375,0.4881921833505728,0.6694569714958128,0.029795620289193442,0.23265586826665202,7.380703845387285
100.0,108.85774504858959,0.9186300887949143,0.068697946341384,0.044343724834828395,-0.8152885425123831,1.9672699696578366,0.05870363321795501,0.23467221221448778,0.17419838261692275,1.5173515614983368
100.0,151.3692417812494,0.6606361954598052,0.41503303101115463,0.003332919295631398,-0.7507449237907834,1.238674114046313,0.4009048011509258,0.4193820368654291,0.3596461881185272,2.6775000767541552
100.0,97.05414029076137,1.030352746419815,0.49513434315383864,0.026507403299776383,-0.08800924723900438,1.6622325260181707,0.7270024135282209,0.46743727226320053,0.3144928140949011,18.34322573011761
100.0,115.75235534960828,0.8639133061091393,0.7559267169589018,0.04328191522171624,-0.014484618254698933,0.646934233831853,0.18538839947056107,0.0627442946429276,0.3137299356679856,13.158893701224263
100.0,142.94026502487432,0.6995929382291134,0.2594801697947038,0.04949425969449538,-0.5326324863106274,2.981339546846349,0.5877430201147812,0.3492958052861001,0.35641284001986884,1.783815263181269
100.0,97.09940043309096,1.0298724765958547,0.7709617615992593,0.028579400077918034,-0.014282205965056693,1.4193267382692638,0.5466714941484228,0.32006612832613385,0.15536851130266485,18.246015056903055
100.0,95.84848100699242,1.0433133519633422,0.8062038021776787,0.047391387590715935,-0.2485113809757159,1.6968537722439114,0.16681261416430235,0.02233591661257107,0.37034731171371105,19.87054963854916
100.0,71.50974834888032,1.39841073852088,2.492621260867136,0.001624778073492106,-0.547959724909849,0.25455846084099076,0.5059726542225151,0.3163931916697733,0.12019333446894975,38.48236967736025
100.0,72.40155118635124,1.3811858773939014,2.012471164679127,0.02151155908914032,-0.7485353004833886,1.5156641788305616,0.5870248380939755,0.19980155010743988,0.49205951868726877,43.01885393729423
100.0,74.99313848398354,1.3334553270011127,1.2429178465041733,0.04358121295389672,-0.09650440565657503,0.3279409138483794,0.4463390588226897,0.3838140737533251,0.44219541027900794,41.108093339286505
100.0,105.70112398859295,0.9460637335397852,2.740196019019178,0.02424691433363755,-0.8209744396229552,0.027603780461387895,0.2721048202544862,0.334314024242102,0.1600480761417743,24.07784029236375
100.0,92.06046135172822,1.086242655442903,1.013848893175673,0.028915886248623193,-0.3323008348853651,1.7121992916028939,0.29112164923406575,0.10518968705841829,0.36797976959920764,23.72960954940748
100.0,74.02278967165392,1.3509353057831825,2.1451723783850665,0.024896050708713226,-0.5250719169255957,0.3910849373754979,0.3541129388869622,0.3489165515185388,0.4783546226326142,47.80146381483641
100.0,113.75025108545383,0.8791189386023941,0.08393789427716472,0.009869655284810153,-0.5225282026554107,2.5148799532911124,0.17458090395935166,0.18214828630158938,0.31333224163464446,1.9593451573865093
100.0,83.69997929348304,1.1947434257942056,0.72120624673036,0.014919736357061293,-0.6588253685814545,0.32958026913303706,0.4307061184259809,0.3508676525681617,0.4081111035691074,29.087353561044253
100.0,142.27432676184623,0.7028674974325518,0.09008698545598273,0.012205330639401064,-0.13662049217129046,2.490185071225863,0.15638840425491418,0.3130936466924705,0.11940187064086548,0.0028617730862053902
100.0,93.18747676164998,1.0731055660598552,0.2642730074840571,0.04691153851796544,-0.3438130532963325,2.423851547891694,0.734476040408721,0.18897420800314443,0.3036265427501338,14.694279787000827
100.0,121.65536455594324,0.8219941665952182,1.5060181885851922,0.013089532353031591,-0.17889784906438388,0.48608657630994023,0.5823960522451167,0.016607787409807593,0.47666638582913096,19.95999967804251
100.0,94.79995686851156,1.0548528006051834,0.9053796602177323,0.04138880845114682,-0.5940304964671241,1.7014558042937913,0.4022632614154696,0.03183983821786783,0.41335132800376706,21.574443367296364
100.0,146.31548677525788,0.6834546513425543,2.208811226793725,0.03189373011728306,-0.8359140948886914,0.28819796843888357,0.22794376428156343,0.03013398367493008,0.18195123594820295,8.126245556696997
100.0,121.37134262725007,0.8239177208998608,0.4786205471490519,0.024976090362888722,-0.45456521542251405,0.5104681980288306,0.24486041905064831,0.07368864786298061,0.1940921813609735,4.849473132912426
100.0,95.05435760810607,1.0520296230109094,2.2911213444002594,0.04312869187776697,-0.6593581196151508,2.7827846327319214,0.4641867580624757,0.05961694202790133,0.1677730259441439,23.28182773442147
100.0,108.85073059315542,0.9186892862829167,0.057804749161148264,0.012533158071570617,-0.0016841790034044513,1.4308009027769448,0.3975183501432189,0.253037863536963,0.3596343848283564,2.569174288187863
100.0,86.98980001329531,1.1495600631880547,1.1621093070463548,0.034060109802954,-0.8312393892422902,1.9613421118380967,0.7493030262290427,0.40832218303948403,0.1238328224327915,29.91332028753233
100.0,74.27118405573447,1.346417204348838,1.8110579244267442,0.03729448874861016,-0.7750478173874821,0.4321656751659916,0.41183558620710875,0.3807992478004295,0.1841209707793789,40.566482861655
100.0,111.92179754993383,0.8934810036032979,0.3221553702070695,0.048390463835407925,-0.09980470816445752,1.5356397990083104,0.2919804501097124,0.25914233972072453,0.4563307210420627,10.607063095651649
100.0,74.37186160612202,1.3445945528378216,0.8704623814612852,0.03757586601150161,-0.5800690654908012,1.1486704296859214,0.10137391032015705,0.03991272680802419,0.20393057455468078,31.004025486484146
100.0,139.23727146386992,0.7181985035231646,0.13174365412022226,0.04975703613305956,-0.128219969341409,0.7692673265470596,0.2518464917254818,0.15316362215728208,0.10343210694669683,0.012013615975719635
100.0,80.145162692446,1.2477359411415283,2.2207359619920575,0.016224444362543885,-0.6653948188620648,2.444149146197457,0.6546942033534819,0.111046769274569,0.12876894605774045,31.24225055877481
100.0,84.00303588540667,1.190433166444314,1.5092304663482017,0.008854836643193498,-0.6602490478199039,0.7855660220426843,0.7757747677574021,0.354015631159255,0.30826270594006583,33.07099426825238
100.0,127.68389060268704,0.7831841552445266,2.218706084545131,0.021392095746472918,-0.5723191377442833,0.07752773507810429,0.7137602512963754,0.16253458410434538,0.4853985557233344,23.509163747662658
100.0,122.79194618099608,0.8143856589144649,1.7023077641109645,0.025422173556691952,-0.8443152336911074,0.5468662752322919,0.34523696435371554,0.09623872925253976,0.08914206516416605,6.658130124630762
100.0,134.60147991616267,0.742933882021844,0.4987956274202068,0.0011450082623879864,-0.1178469772593661,1.3210240891288616,0.6257002092874945,0.4699507569475612,0.48992617276799194,9.045210233858104
100.0,85.31673059002182,1.1721030483521067,0.22802682938456753,0.03878791242082999,-0.651963529650138,0.24391498803514944,0.34969703619600434,0.23634532055543125,0.12485281864927904,17.018326440874283
100.0,85.61049843982155,1.1680810393866974,2.9171361454047453,0.005977348404767924,-0.8339223957696469,2.305637844358923,0.6018819690532441,0.021864131180191378,0.23862261329514184,23.486799859961724
100.0,100.46466995071877,0.9953747924424904,0.5957824398126959,0.03620038000684924,-0.14831689738784148,1.9442449881169317,0.5179859713458861,0.24909884379361344,0.3844985069805218,18.00101009731193
100.0,73.21387027285319,1.365861408874034,1.612152929889147,0.024796028734719935,-0.5838214109538848,1.1247880067496252,0.24797888700688717,0.031562824416994165,0.3847063295820692,37.31183465022662
100.0,128.956819252059,0.7754533694301191,0.3637261425912965,0.019524763460000795,-0.4401302377755131,1.9730312707815925,0.24180530642185383,0.2701641727430691,0.29818073197586203,4.443426889186342
100.0,155.87178898785402,0.6415529112057108,1.5901291138251457,0.010466156868482169,-0.21368697275047166,0.895669045325848,0.6777168770642239,0.11512994552687683,0.09947274899042774,3.01086116110597
100.0,113.69777907683246,0.8795246557316124,0.6959602404038069,0.017115749056304263,-0.3856441330626824,0.0287170222106522,0.7407009378521994,0.06884766058671846,0.17007368113206606,7.058317363190694
100.0,120.07435248790408,0.8328173163380056,0.051077229086496465,0.015250024475023077,-0.2789706391733735,2.2931865295128855,0.33344148128619255,0.3407542533705935,0.11972567703180798,0.034674611885009074
100.0,124.9203175588043,0.8005102929147339,1.3707312866353507,0.012939062604001334,-0.4386694763685971,0.7086780576825505,0.16887876474243071,0.09171386603459045,0.2716085136285931,13.064360933086574
100.0,87.88159879846746,1.1378946374123529,0.5153314303529517,0.018481626571812182,-0.7580359244083209,2.687742475778294,0.649525432986885,0.33242742642577755,0.07265125783183304,19.433208374080454
100.0,85.2304230872656,1.1732899635804006,0.1369123193496984,0.018400656564383444,-0.010871817836110464,1.8538218474985633,0.7153166660053979,0.33890086191158614,0.48780560188558714,18.646509121265424
100.0,95.90028410837034,1.042749778373929,0.8676719137939463,0.022920107854409955,-0.01498011514448716,0.37142897679066833,0.7902833772209643,0.3699080438405457,0.16264852843794836,17.704880571530957
100.0,74.64588988144502,1.33965848834843,0.21001567117069614,0.0205960489719433,-0.5412928843932464,2.3499264235789212,0.782913049555005,0.13855363443789329,0.11054437654997436,26.06016004965434
100.0,110.47894235133984,0.9051498672207124,1.7375573397414377,0.047218760476829165,-0.40470812739906276,1.8546707330214764,0.3373291131590426,0.059714133808208385,0.29403135405387093,17.489774951047853
100.0,82.91487274617482,1.206056244048368,1.5408506322235132,0.03294503566019451,-0.6523660047331686,0.1358788910895421,0.6536194373156132,0.048680759992202,0.14630970409690083,28.358186810054942
100.0,109.99874205632737,0.9091013054384995,1.0327714182538403,0.008819593533348024,-0.20265697840364305,2.6221362199264076,0.5152620890230475,0.04754299178735444,0.24781357299334,9.780979847943199
100.0,90.49669523020529,1.105012727211974,1.6056676625400153,0.03147664376154172,-0.26723368744645226,0.6574234439217947,0.579951077873502,0.09158483053761875,0.2113691198327089,25.654076585061986
100.0,124.55618290231749,0.8028505504092435,0.15097894802972545,0.04773931264428904,-0.38196300279083784,2.346123076013316,0.22724377280167993,0.3233076926082557,0.25674554237784014,1.5767164487131609
100.0,156.44501403540858,0.6392022182142971,1.039359156425702,0.006079366007184628,-0.15666777404807042,0.1840936567093916,0.22597094514920846,0.21893091823817207,0.13744773554994988,2.797830157628804
