loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0.20202714204788208,0.2839418351650238,756.2149047851562,0.16174209117889404,0.2525057792663574,350.5259094238281
0.15054424107074738,0.24381406605243683,814.71044921875,0.1454867720603943,0.24062643945217133,355.552490234375
0.1443234533071518,0.23821516335010529,799.4306640625,0.1422918736934662,0.23689955472946167,347.4609069824219
0.1434181183576584,0.23712700605392456,813.7254638671875,0.14220456779003143,0.23637168109416962,331.787109375
0.14292407035827637,0.23656228184700012,783.1478271484375,0.14191436767578125,0.2367224395275116,346.41375732421875
0.14308428764343262,0.23655104637145996,787.5656127929688,0.14227460324764252,0.23683755099773407,354.7135925292969
0.14251765608787537,0.23614738881587982,801.8975219726562,0.14113563299179077,0.23557883501052856,335.548583984375
0.14249806106090546,0.235861673951149,777.9048461914062,0.1436331570148468,0.23790474236011505,359.7297058105469
0.14247673749923706,0.23578374087810516,771.93310546875,0.14200684428215027,0.23596122860908508,348.4955139160156
0.14231017231941223,0.23569072782993317,765.1034545898438,0.14120297133922577,0.23511067032814026,331.3872375488281
0.14238108694553375,0.23585116863250732,748.963134765625,0.1409061700105667,0.23489807546138763,332.5274963378906
0.1424289047718048,0.23579727113246918,768.8838500976562,0.14143899083137512,0.23501618206501007,316.2795104980469
0.1420978456735611,0.23534592986106873,758.6055297851562,0.1431473195552826,0.23520222306251526,310.9111633300781
0.14238713681697845,0.23578566312789917,729.4440307617188,0.1411108523607254,0.23474304378032684,322.335693359375
0.14224809408187866,0.2355230450630188,786.930419921875,0.14102895557880402,0.23469087481498718,341.0518493652344
0.14194355905056,0.2353322058916092,761.6549682617188,0.14116914570331573,0.2353105992078781,329.7647399902344
0.14205791056156158,0.23555344343185425,774.5748291015625,0.14073887467384338,0.23436585068702698,333.79840087890625
0.14197632670402527,0.23540116846561432,771.31689453125,0.14085286855697632,0.2358597368001938,336.2746887207031
0.14195749163627625,0.23562699556350708,778.1287231445312,0.14091874659061432,0.23496010899543762,327.2168884277344
0.14199353754520416,0.2352922558784485,761.9419555664062,0.1412876546382904,0.23453593254089355,323.6024475097656
0.1420317143201828,0.23548251390457153,769.3328857421875,0.1413707733154297,0.23494744300842285,338.0402526855469
0.14193299412727356,0.2354668527841568,750.2691040039062,0.14083939790725708,0.23509079217910767,337.4361267089844
0.14173802733421326,0.23512834310531616,761.6170654296875,0.1409551054239273,0.23377826809883118,324.40521240234375
0.14206606149673462,0.23529711365699768,770.41015625,0.14107894897460938,0.2357291728258133,339.94268798828125
0.14192317426204681,0.23518000543117523,758.1907348632812,0.14070361852645874,0.23406672477722168,325.3940734863281
0.14191986620426178,0.23511847853660583,769.5888671875,0.1412367969751358,0.2338544875383377,316.956787109375
0.14189957082271576,0.23525869846343994,747.394775390625,0.14086180925369263,0.23443564772605896,324.1300048828125
0.1417846977710724,0.23513075709342957,739.2012939453125,0.14079460501670837,0.23474621772766113,339.9591369628906
0.14170673489570618,0.235056072473526,752.4491577148438,0.14147710800170898,0.23541735112667084,342.35101318359375
0.14195622503757477,0.23512646555900574,780.896728515625,0.14074507355690002,0.2341942936182022,327.962890625
0.1418222337961197,0.2350303679704666,750.0740966796875,0.14107631146907806,0.2343808114528656,318.9727478027344
0.14190973341464996,0.23519939184188843,741.7271728515625,0.14082859456539154,0.2341638207435608,335.0849304199219
0.14190813899040222,0.23507949709892273,740.4110717773438,0.14197707176208496,0.23598065972328186,322.10791015625
0.1417892426252365,0.23510344326496124,757.0136108398438,0.14094942808151245,0.23408974707126617,319.3045349121094
0.1420726180076599,0.23516632616519928,786.7009887695312,0.1410740166902542,0.23395688831806183,324.3283386230469
0.1420532763004303,0.23565280437469482,754.6522216796875,0.14211878180503845,0.23872949182987213,357.52008056640625
0.14202018082141876,0.2353389412164688,750.3545532226562,0.1417194902896881,0.23444360494613647,314.30645751953125
0.14174720644950867,0.23509138822555542,751.3189697265625,0.14082621037960052,0.23442651331424713,324.3368835449219
0.1418820470571518,0.23507389426231384,755.3681640625,0.1415509283542633,0.23548170924186707,352.10211181640625
0.14173752069473267,0.23512478172779083,781.9224243164062,0.14081285893917084,0.23449528217315674,322.95166015625
0.1415669471025467,0.23471306264400482,763.5087890625,0.14135901629924774,0.2357882857322693,340.3297424316406
0.14190468192100525,0.23520758748054504,742.4025268554688,0.1409170776605606,0.23493044078350067,325.03118896484375
0.1419541835784912,0.2352060228586197,770.8729858398438,0.1406797170639038,0.2349890172481537,332.8173828125
0.14164379239082336,0.23490335047245026,747.6709594726562,0.14063769578933716,0.23442573845386505,338.3915100097656
0.14162632822990417,0.2349471002817154,761.4307250976562,0.14074839651584625,0.23476652801036835,334.3619079589844
0.14165280759334564,0.23480984568595886,747.4514770507812,0.1411794126033783,0.23371689021587372,322.226806640625
0.14177969098091125,0.23495891690254211,765.897216796875,0.1407252848148346,0.23367561399936676,324.84954833984375
0.14154188334941864,0.23469215631484985,753.7711791992188,0.14064335823059082,0.2343054711818695,333.2674255371094
0.14162451028823853,0.23484396934509277,742.6522216796875,0.14166571199893951,0.2369307577610016,330.62872314453125
0.1416987031698227,0.23488381505012512,758.0344848632812,0.14107190072536469,0.2339225858449936,321.72515869140625
0.14167878031730652,0.2349192351102829,753.422607421875,0.14131130278110504,0.2348516285419464,336.7475891113281
0.14160095155239105,0.234740749001503,737.9078979492188,0.14099553227424622,0.2351127713918686,329.1313171386719
0.1415954977273941,0.23507177829742432,744.501708984375,0.14094389975070953,0.23459438979625702,327.31414794921875
0.14155995845794678,0.23479248583316803,758.1905517578125,0.14079052209854126,0.234038308262825,323.53399658203125
0.14158053696155548,0.23505911231040955,739.1373291015625,0.14082637429237366,0.23547641932964325,327.81298828125
0.14155779778957367,0.23496317863464355,755.6751708984375,0.14128662645816803,0.23535390198230743,330.70660400390625
0.14157262444496155,0.23483149707317352,754.1903686523438,0.1406387984752655,0.23379282653331757,333.6319885253906
0.141577810049057,0.23479653894901276,755.6675415039062,0.14096154272556305,0.23359106481075287,318.9022521972656
0.14162704348564148,0.23487941920757294,743.2977905273438,0.14082948863506317,0.23423384130001068,332.70355224609375
0.14153794944286346,0.2348121553659439,759.6103515625,0.14215947687625885,0.2341284602880478,309.16412353515625
0.14174899458885193,0.23484845459461212,745.684326171875,0.1421305388212204,0.23614896833896637,346.6282043457031
0.1416793316602707,0.23494993150234222,760.4152221679688,0.14091624319553375,0.23453833162784576,316.68756103515625
0.1417316049337387,0.23518459498882294,755.5182495117188,0.14079071581363678,0.2339278757572174,321.5602722167969
0.14147213101387024,0.23476332426071167,773.7664794921875,0.14068064093589783,0.2338583916425705,329.9046325683594
0.14141853153705597,0.23462720215320587,747.6513671875,0.14051222801208496,0.23432153463363647,330.1309814453125
0.14160478115081787,0.2347317934036255,755.77294921875,0.14044491946697235,0.23378364741802216,326.88458251953125
0.14151084423065186,0.23467129468917847,733.2952880859375,0.14068002998828888,0.23468969762325287,330.2952880859375
0.14161817729473114,0.23482610285282135,736.4685668945312,0.14091233909130096,0.23548075556755066,327.456298828125
