loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0.1949920505285263,0.28621673583984375,833.5535888671875,0.1561109572649002,0.2610068619251251,386.1600646972656
0.15684384107589722,0.25847890973091125,866.2335205078125,0.15622001886367798,0.2553492486476898,327.22308349609375
0.15506590902805328,0.25608325004577637,844.1068115234375,0.16246025264263153,0.26491591334342957,392.0009460449219
0.15343081951141357,0.2540739178657532,873.36181640625,0.14982149004936218,0.25121819972991943,344.08758544921875
0.15143974125385284,0.25173893570899963,844.398193359375,0.15022042393684387,0.24808526039123535,324.11328125
0.15143631398677826,0.25078579783439636,821.3167724609375,0.15140029788017273,0.24969783425331116,328.97076416015625
0.14928120374679565,0.24826069176197052,849.950927734375,0.14733219146728516,0.24599075317382812,339.8757629394531
0.14955370128154755,0.24745140969753265,886.2388916015625,0.15682484209537506,0.2482270747423172,304.65093994140625
0.1505533754825592,0.2479657679796219,826.2252807617188,0.16661342978477478,0.2543850243091583,285.7737731933594
0.14902715384960175,0.24656321108341217,844.9708251953125,0.15242871642112732,0.24549922347068787,303.2488708496094
0.14812728762626648,0.24529176950454712,835.5928955078125,0.14893876016139984,0.24773848056793213,359.80828857421875
0.14793550968170166,0.24484685063362122,863.815673828125,0.1484021693468094,0.2466123253107071,361.0824279785156
0.14697444438934326,0.24355913698673248,831.0907592773438,0.144441619515419,0.24245856702327728,345.5862731933594
0.146543487906456,0.24308395385742188,852.7061157226562,0.14711715281009674,0.24518872797489166,334.7716369628906
0.14676940441131592,0.24325969815254211,831.4581909179688,0.1496029496192932,0.24335239827632904,315.02471923828125
0.14613470435142517,0.24246498942375183,840.5355834960938,0.14583346247673035,0.24296687543392181,363.4706726074219
0.1458330601453781,0.24189506471157074,830.5547485351562,0.14345797896385193,0.2402261644601822,336.09283447265625
0.14629240334033966,0.24211664497852325,805.4968872070312,0.1450955718755722,0.24198006093502045,328.54180908203125
0.1454402655363083,0.24124176800251007,825.5200805664062,0.14392757415771484,0.24214106798171997,339.99188232421875
0.14537031948566437,0.24116814136505127,829.224609375,0.14326220750808716,0.23959609866142273,333.91888427734375
0.14653222262859344,0.24276061356067657,795.868896484375,0.1470445990562439,0.24412785470485687,361.1653137207031
0.1460002362728119,0.24184618890285492,797.7424926757812,0.14416684210300446,0.24161627888679504,335.6283874511719
0.14570029079914093,0.24146713316440582,817.0536499023438,0.14289791882038116,0.2383606731891632,322.55499267578125
0.14543914794921875,0.24121056497097015,841.18798828125,0.145508274435997,0.24132508039474487,316.0263977050781
0.14477331936359406,0.24053137004375458,798.4371948242188,0.1431047022342682,0.23995906114578247,334.25103759765625
0.14452095329761505,0.2400646209716797,822.8294677734375,0.15052995085716248,0.2406509518623352,297.36328125
0.14629022777080536,0.2421964555978775,808.7244262695312,0.1448346972465515,0.2409554421901703,354.2511901855469
0.14484372735023499,0.2403557300567627,804.2367553710938,0.14270880818367004,0.23817983269691467,337.3960876464844
0.14435972273349762,0.23974284529685974,784.9592895507812,0.14348074793815613,0.2409828156232834,328.1690673828125
